job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
247,w0,P247,3591.000000,3,108.000000,1,COMPLETED_SUCCESSFULLY,3778.000000,66.000000,3844.000000,187.000000,253.000000,3.833333,6 26 30,-1.000000,
245,w0,P245,3579.000000,3,349.000000,1,COMPLETED_SUCCESSFULLY,3773.000000,88.000000,3861.000000,194.000000,282.000000,3.204545,3 28 36,-1.000000,
268,w0,P268,3776.000000,2,114.000000,1,COMPLETED_SUCCESSFULLY,3777.000000,87.000000,3864.000000,1.000000,88.000000,1.011494,20 25,-1.000000,
258,w0,P258,3677.000000,2,670.000000,1,COMPLETED_SUCCESSFULLY,3716.000000,174.000000,3890.000000,39.000000,213.000000,1.224138,17 19,-1.000000,
221,w0,P221,3171.000000,3,431.000000,1,COMPLETED_SUCCESSFULLY,3656.000000,279.000000,3935.000000,485.000000,764.000000,2.738351,0 4-5,-1.000000,
204,w0,P204,2828.000000,3,966.000000,1,COMPLETED_SUCCESSFULLY,3568.000000,375.000000,3943.000000,740.000000,1115.000000,2.973333,33-34 37,-1.000000,
265,w0,P265,3739.000000,3,287.000000,1,COMPLETED_SUCCESSFULLY,3834.000000,113.000000,3947.000000,95.000000,208.000000,1.840708,2 13 24,-1.000000,
252,w0,P252,3641.000000,2,438.000000,1,COMPLETED_SUCCESSFULLY,3642.000000,331.000000,3973.000000,1.000000,332.000000,1.003021,16 39,-1.000000,
270,w0,P270,3809.000000,1,464.000000,1,COMPLETED_SUCCESSFULLY,3809.000000,175.000000,3984.000000,0.000000,175.000000,1.000000,22,-1.000000,
269,w0,P269,3785.000000,1,442.000000,1,COMPLETED_SUCCESSFULLY,3785.000000,279.000000,4064.000000,0.000000,279.000000,1.000000,32,-1.000000,
278,w0,P278,4016.000000,1,58.000000,1,COMPLETED_SUCCESSFULLY,4064.000000,35.000000,4099.000000,48.000000,83.000000,2.371429,32,-1.000000,
272,w0,P272,3887.000000,1,656.000000,1,COMPLETED_SUCCESSFULLY,3887.000000,250.000000,4137.000000,0.000000,250.000000,1.000000,36,-1.000000,
146,w0,P146,1918.000000,4,348.000000,1,COMPLETED_SUCCESSFULLY,3864.000000,275.000000,4139.000000,1946.000000,2221.000000,8.076364,3 20 25 28,-1.000000,
275,w0,P275,3915.000000,1,713.000000,1,COMPLETED_SUCCESSFULLY,3935.000000,204.000000,4139.000000,20.000000,224.000000,1.098039,0,-1.000000,
279,w0,P279,4024.000000,1,73.000000,1,COMPLETED_SUCCESSFULLY,4099.000000,47.000000,4146.000000,75.000000,122.000000,2.595745,32,-1.000000,
267,w0,P267,3751.000000,3,1020.000000,1,COMPLETED_SUCCESSFULLY,3844.000000,328.000000,4172.000000,93.000000,421.000000,1.283537,6 26 30,-1.000000,
244,w0,P244,3547.000000,3,967.000000,1,COMPLETED_SUCCESSFULLY,3754.000000,437.000000,4191.000000,207.000000,644.000000,1.473684,1 18 35,-1.000000,
243,w0,P243,3533.000000,2,2066.000000,1,COMPLETED_SUCCESSFULLY,3537.000000,676.000000,4213.000000,4.000000,680.000000,1.005917,9 23,-1.000000,
273,w0,P273,3887.000000,2,764.000000,1,COMPLETED_SUCCESSFULLY,3890.000000,350.000000,4240.000000,3.000000,353.000000,1.008571,17 19,-1.000000,
223,w0,P223,3197.000000,2,1937.000000,1,COMPLETED_SUCCESSFULLY,3311.000000,935.000000,4246.000000,114.000000,1049.000000,1.121925,12 15,-1.000000,
280,w0,P280,4027.000000,1,368.000000,1,COMPLETED_SUCCESSFULLY,4137.000000,125.000000,4262.000000,110.000000,235.000000,1.880000,36,-1.000000,
291,w0,P291,4248.000000,1,68.000000,1,COMPLETED_SUCCESSFULLY,4262.000000,43.000000,4305.000000,14.000000,57.000000,1.325581,36,-1.000000,
292,w0,P292,4250.000000,1,96.000000,1,COMPLETED_SUCCESSFULLY,4305.000000,44.000000,4349.000000,55.000000,99.000000,2.250000,36,-1.000000,
155,w0,P155,2088.000000,1,4377.000000,1,COMPLETED_SUCCESSFULLY,2115.000000,2237.000000,4352.000000,27.000000,2264.000000,1.012070,7,-1.000000,
148,w0,P148,1941.000000,4,577.000000,1,COMPLETED_SUCCESSFULLY,3947.000000,407.000000,4354.000000,2006.000000,2413.000000,5.928747,2 13 24 34,-1.000000,
296,w0,P296,4312.000000,2,92.000000,1,COMPLETED_SUCCESSFULLY,4354.000000,64.000000,4418.000000,42.000000,106.000000,1.656250,2 13,-1.000000,
290,w0,P290,4213.000000,3,398.000000,1,COMPLETED_SUCCESSFULLY,4213.000000,229.000000,4442.000000,0.000000,229.000000,1.000000,9 23 35,-1.000000,
303,w0,P303,4414.000000,1,347.000000,1,COMPLETED_SUCCESSFULLY,4418.000000,92.000000,4510.000000,4.000000,96.000000,1.043478,2,-1.000000,
178,w0,P178,2486.000000,4,597.000000,1,COMPLETED_SUCCESSFULLY,4246.000000,292.000000,4538.000000,1760.000000,2052.000000,7.027397,12 15 17 19,-1.000000,
294,w0,P294,4272.000000,1,687.000000,1,COMPLETED_SUCCESSFULLY,4352.000000,202.000000,4554.000000,80.000000,282.000000,1.396040,7,-1.000000,
293,w0,P293,4261.000000,1,690.000000,1,COMPLETED_SUCCESSFULLY,4349.000000,213.000000,4562.000000,88.000000,301.000000,1.413146,36,-1.000000,
287,w0,P287,4128.000000,1,1287.000000,1,COMPLETED_SUCCESSFULLY,4139.000000,427.000000,4566.000000,11.000000,438.000000,1.025761,0,-1.000000,
308,w0,P308,4531.000000,1,132.000000,1,COMPLETED_SUCCESSFULLY,4538.000000,49.000000,4587.000000,7.000000,56.000000,1.142857,12,-1.000000,
277,w0,P277,3989.000000,2,955.000000,1,COMPLETED_SUCCESSFULLY,4139.000000,465.000000,4604.000000,150.000000,615.000000,1.322581,3 20,-1.000000,
200,w0,P200,2794.000000,3,3089.000000,1,COMPLETED_SUCCESSFULLY,3488.000000,1123.000000,4611.000000,694.000000,1817.000000,1.617988,8 10 31,-1.000000,
304,w0,P304,4446.000000,1,204.000000,1,COMPLETED_SUCCESSFULLY,4510.000000,102.000000,4612.000000,64.000000,166.000000,1.627451,2,-1.000000,
307,w0,P307,4524.000000,2,137.000000,1,COMPLETED_SUCCESSFULLY,4554.000000,63.000000,4617.000000,30.000000,93.000000,1.476190,7 19,-1.000000,
311,w0,P311,4606.000000,1,51.000000,1,COMPLETED_SUCCESSFULLY,4606.000000,25.000000,4631.000000,0.000000,25.000000,1.000000,3,-1.000000,
161,w0,P161,2255.000000,4,1491.000000,1,COMPLETED_SUCCESSFULLY,4172.000000,496.000000,4668.000000,1917.000000,2413.000000,4.864919,6 25-26 28,-1.000000,
313,w0,P313,4643.000000,1,86.000000,1,COMPLETED_SUCCESSFULLY,4643.000000,41.000000,4684.000000,0.000000,41.000000,1.000000,3,-1.000000,
312,w0,P312,4615.000000,1,361.000000,1,COMPLETED_SUCCESSFULLY,4615.000000,123.000000,4738.000000,0.000000,123.000000,1.000000,2,-1.000000,
315,w0,P315,4655.000000,2,309.000000,1,COMPLETED_SUCCESSFULLY,4668.000000,88.000000,4756.000000,13.000000,101.000000,1.147727,6 19,-1.000000,
318,w0,P318,4669.000000,2,454.000000,1,COMPLETED_SUCCESSFULLY,4669.000000,126.000000,4795.000000,0.000000,126.000000,1.000000,25-26,-1.000000,
153,w0,P153,2068.000000,4,1124.000000,1,COMPLETED_SUCCESSFULLY,3984.000000,813.000000,4797.000000,1916.000000,2729.000000,3.356704,16 22 37 39,-1.000000,
309,w0,P309,4577.000000,3,685.000000,1,COMPLETED_SUCCESSFULLY,4587.000000,220.000000,4807.000000,10.000000,230.000000,1.045455,0 12 36,-1.000000,
180,w0,P180,2495.000000,4,322.000000,1,COMPLETED_SUCCESSFULLY,4611.000000,200.000000,4811.000000,2116.000000,2316.000000,11.580000,8 10 20 31,-1.000000,
325,w0,P325,4791.000000,1,66.000000,1,COMPLETED_SUCCESSFULLY,4791.000000,26.000000,4817.000000,0.000000,26.000000,1.000000,19,-1.000000,
274,w0,P274,3914.000000,3,3016.000000,1,COMPLETED_SUCCESSFULLY,3943.000000,881.000000,4824.000000,29.000000,910.000000,1.032917,4-5 33,-1.000000,
314,w0,P314,4646.000000,1,496.000000,1,COMPLETED_SUCCESSFULLY,4646.000000,204.000000,4850.000000,0.000000,204.000000,1.000000,7,-1.000000,
306,w0,P306,4491.000000,2,736.000000,1,COMPLETED_SUCCESSFULLY,4538.000000,315.000000,4853.000000,47.000000,362.000000,1.149206,15 17,-1.000000,
174,w0,P174,2431.000000,4,2502.000000,1,COMPLETED_SUCCESSFULLY,4191.000000,705.000000,4896.000000,1760.000000,2465.000000,3.496454,1 18 30 32,-1.000000,
322,w0,P322,4739.000000,2,477.000000,1,COMPLETED_SUCCESSFULLY,4795.000000,134.000000,4929.000000,56.000000,190.000000,1.417910,25-26,-1.000000,
86,w0,P86,1152.000000,4,8074.000000,1,COMPLETED_SUCCESSFULLY,1786.000000,3168.000000,4954.000000,634.000000,3802.000000,1.200126,11 14 21 27,-1.000000,
326,w0,P326,4817.000000,3,499.000000,1,COMPLETED_SUCCESSFULLY,4817.000000,155.000000,4972.000000,0.000000,155.000000,1.000000,19 37 39,-1.000000,
179,w0,P179,2493.000000,4,2259.000000,1,COMPLETED_SUCCESSFULLY,4442.000000,571.000000,5013.000000,1949.000000,2520.000000,4.413310,9 13 23 35,-1.000000,
329,w0,P329,4861.000000,1,484.000000,1,COMPLETED_SUCCESSFULLY,4861.000000,167.000000,5028.000000,0.000000,167.000000,1.000000,15,-1.000000,
321,w0,P321,4736.000000,2,878.000000,1,COMPLETED_SUCCESSFULLY,4756.000000,286.000000,5042.000000,20.000000,306.000000,1.069930,2 6,-1.000000,
323,w0,P323,4742.000000,2,667.000000,1,COMPLETED_SUCCESSFULLY,4797.000000,295.000000,5092.000000,55.000000,350.000000,1.186441,16 22,-1.000000,
336,w0,P336,4912.000000,1,659.000000,1,COMPLETED_SUCCESSFULLY,4912.000000,188.000000,5100.000000,0.000000,188.000000,1.000000,30,-1.000000,
346,w0,P346,5074.000000,2,55.000000,1,COMPLETED_SUCCESSFULLY,5092.000000,31.000000,5123.000000,18.000000,49.000000,1.580645,15-16,-1.000000,
299,w0,P299,4394.000000,2,1970.000000,1,COMPLETED_SUCCESSFULLY,4394.000000,736.000000,5130.000000,0.000000,736.000000,1.000000,24 34,-1.000000,
332,w0,P332,4885.000000,3,556.000000,1,COMPLETED_SUCCESSFULLY,4929.000000,266.000000,5195.000000,44.000000,310.000000,1.165414,25-26 32,-1.000000,
342,w0,P342,4987.000000,3,184.000000,1,COMPLETED_SUCCESSFULLY,5130.000000,93.000000,5223.000000,143.000000,236.000000,2.537634,24 30 34,-1.000000,
343,w0,P343,4987.000000,2,410.000000,1,COMPLETED_SUCCESSFULLY,5013.000000,270.000000,5283.000000,26.000000,296.000000,1.096296,9 13,-1.000000,
353,w0,P353,5232.000000,2,154.000000,1,COMPLETED_SUCCESSFULLY,5232.000000,52.000000,5284.000000,0.000000,52.000000,1.000000,32 34,-1.000000,
341,w0,P341,4979.000000,3,903.000000,1,COMPLETED_SUCCESSFULLY,4979.000000,327.000000,5306.000000,0.000000,327.000000,1.000000,19 37 39,-1.000000,
348,w0,P348,5116.000000,2,672.000000,1,COMPLETED_SUCCESSFULLY,5123.000000,213.000000,5336.000000,7.000000,220.000000,1.032864,15-16,-1.000000,
339,w0,P339,4957.000000,1,818.000000,1,COMPLETED_SUCCESSFULLY,4957.000000,405.000000,5362.000000,0.000000,405.000000,1.000000,27,-1.000000,
344,w0,P344,4989.000000,2,1060.000000,1,COMPLETED_SUCCESSFULLY,5013.000000,362.000000,5375.000000,24.000000,386.000000,1.066298,23 35,-1.000000,
345,w0,P345,5034.000000,2,565.000000,1,COMPLETED_SUCCESSFULLY,5042.000000,336.000000,5378.000000,8.000000,344.000000,1.023810,2 6,-1.000000,
338,w0,P338,4945.000000,3,918.000000,1,COMPLETED_SUCCESSFULLY,4954.000000,487.000000,5441.000000,9.000000,496.000000,1.018480,11 14 21,-1.000000,
358,w0,P358,5312.000000,2,388.000000,1,COMPLETED_SUCCESSFULLY,5336.000000,108.000000,5444.000000,24.000000,132.000000,1.222222,15-16,-1.000000,
363,w0,P363,5404.000000,1,328.000000,1,COMPLETED_SUCCESSFULLY,5404.000000,148.000000,5552.000000,0.000000,148.000000,1.000000,35,-1.000000,
250,w0,P250,3615.000000,2,3009.000000,1,COMPLETED_SUCCESSFULLY,3627.000000,1939.000000,5566.000000,12.000000,1951.000000,1.006189,29 38,-1.000000,
351,w0,P351,5218.000000,3,491.000000,1,COMPLETED_SUCCESSFULLY,5378.000000,271.000000,5649.000000,160.000000,431.000000,1.590406,2 6 23,-1.000000,
182,w0,P182,2513.000000,4,3080.000000,1,COMPLETED_SUCCESSFULLY,4811.000000,861.000000,5672.000000,2298.000000,3159.000000,3.668990,8 10 20 31,-1.000000,
350,w0,P350,5190.000000,3,873.000000,1,COMPLETED_SUCCESSFULLY,5306.000000,366.000000,5672.000000,116.000000,482.000000,1.316940,19 34 37,-1.000000,
320,w0,P320,4712.000000,2,2853.000000,1,COMPLETED_SUCCESSFULLY,4712.000000,961.000000,5673.000000,0.000000,961.000000,1.000000,3 28,-1.000000,
365,w0,P365,5416.000000,2,117.000000,1,COMPLETED_SUCCESSFULLY,5649.000000,88.000000,5737.000000,233.000000,321.000000,3.647727,2 6,-1.000000,
362,w0,P362,5400.000000,2,552.000000,1,COMPLETED_SUCCESSFULLY,5444.000000,311.000000,5755.000000,44.000000,355.000000,1.141479,15-16,-1.000000,
374,w0,P374,5461.000000,1,509.000000,1,COMPLETED_SUCCESSFULLY,5566.000000,210.000000,5776.000000,105.000000,315.000000,1.500000,29,-1.000000,
359,w0,P359,5342.000000,2,1072.000000,1,COMPLETED_SUCCESSFULLY,5362.000000,436.000000,5798.000000,20.000000,456.000000,1.045872,27 39,-1.000000,
371,w0,P371,5446.000000,1,1038.000000,1,COMPLETED_SUCCESSFULLY,5446.000000,451.000000,5897.000000,0.000000,451.000000,1.000000,21,-1.000000,
361,w0,P361,5394.000000,2,1350.000000,1,COMPLETED_SUCCESSFULLY,5441.000000,496.000000,5937.000000,47.000000,543.000000,1.094758,11 14,-1.000000,
404,w0,P404,5834.000000,1,95.000000,1,COMPLETED_SUCCESSFULLY,5897.000000,47.000000,5944.000000,63.000000,110.000000,2.340426,21,-1.000000,
384,w0,P384,5665.000000,2,385.000000,1,COMPLETED_SUCCESSFULLY,5798.000000,147.000000,5945.000000,133.000000,280.000000,1.904762,27 39,-1.000000,
356,w0,P356,5281.000000,2,1302.000000,1,COMPLETED_SUCCESSFULLY,5283.000000,678.000000,5961.000000,2.000000,680.000000,1.002950,9 13,-1.000000,
184,w0,P184,2560.000000,4,3955.000000,1,COMPLETED_SUCCESSFULLY,4850.000000,1114.000000,5964.000000,2290.000000,3404.000000,3.055655,4-5 7 33,-1.000000,
349,w0,P349,5171.000000,2,2958.000000,1,COMPLETED_SUCCESSFULLY,5195.000000,794.000000,5989.000000,24.000000,818.000000,1.030227,25-26,-1.000000,
357,w0,P357,5292.000000,1,2749.000000,1,COMPLETED_SUCCESSFULLY,5292.000000,698.000000,5990.000000,0.000000,698.000000,1.000000,32,-1.000000,
382,w0,P382,5582.000000,2,511.000000,1,COMPLETED_SUCCESSFULLY,5673.000000,332.000000,6005.000000,91.000000,423.000000,1.274096,3 28,-1.000000,
390,w0,P390,5707.000000,1,483.000000,1,COMPLETED_SUCCESSFULLY,5737.000000,289.000000,6026.000000,30.000000,319.000000,1.103806,6,-1.000000,
360,w0,P360,5373.000000,3,179.000000,1,COMPLETED_SUCCESSFULLY,6005.000000,63.000000,6068.000000,632.000000,695.000000,11.031746,3 28 32,-1.000000,
410,w0,P410,5938.000000,1,411.000000,1,COMPLETED_SUCCESSFULLY,5938.000000,133.000000,6071.000000,0.000000,133.000000,1.000000,14,-1.000000,
408,w0,P408,5884.000000,2,229.000000,1,COMPLETED_SUCCESSFULLY,5989.000000,88.000000,6077.000000,105.000000,193.000000,2.193182,25-26,-1.000000,
406,w0,P406,5859.000000,1,498.000000,1,COMPLETED_SUCCESSFULLY,5937.000000,149.000000,6086.000000,78.000000,227.000000,1.523490,11,-1.000000,
383,w0,P383,5642.000000,2,815.000000,1,COMPLETED_SUCCESSFULLY,5776.000000,318.000000,6094.000000,134.000000,452.000000,1.421384,16 29,-1.000000,
347,w0,P347,5115.000000,1,2530.000000,1,COMPLETED_SUCCESSFULLY,5115.000000,1023.000000,6138.000000,0.000000,1023.000000,1.000000,22,-1.000000,
415,w0,P415,6037.000000,1,153.000000,1,COMPLETED_SUCCESSFULLY,6068.000000,87.000000,6155.000000,31.000000,118.000000,1.356322,3,-1.000000,
391,w0,P391,5708.000000,1,1044.000000,1,COMPLETED_SUCCESSFULLY,5755.000000,441.000000,6196.000000,47.000000,488.000000,1.106576,15,-1.000000,
386,w0,P386,5689.000000,2,967.000000,1,COMPLETED_SUCCESSFULLY,5945.000000,262.000000,6207.000000,256.000000,518.000000,1.977099,21 27,-1.000000,
381,w0,P381,5549.000000,2,995.000000,1,COMPLETED_SUCCESSFULLY,5672.000000,540.000000,6212.000000,123.000000,663.000000,1.227778,34 37,-1.000000,
396,w0,P396,5770.000000,2,554.000000,1,COMPLETED_SUCCESSFULLY,5964.000000,249.000000,6213.000000,194.000000,443.000000,1.779116,7 33,-1.000000,
324,w0,P324,4790.000000,3,2138.000000,1,COMPLETED_SUCCESSFULLY,4807.000000,1407.000000,6214.000000,17.000000,1424.000000,1.012082,0 12 36,-1.000000,
392,w0,P392,5724.000000,2,884.000000,1,COMPLETED_SUCCESSFULLY,5961.000000,259.000000,6220.000000,237.000000,496.000000,1.915058,9 13,-1.000000,
389,w0,P389,5698.000000,1,1472.000000,1,COMPLETED_SUCCESSFULLY,5737.000000,484.000000,6221.000000,39.000000,523.000000,1.080579,2,-1.000000,
366,w0,P366,5426.000000,3,270.000000,1,COMPLETED_SUCCESSFULLY,6086.000000,164.000000,6250.000000,660.000000,824.000000,5.024390,11 25-26,-1.000000,
378,w0,P378,5537.000000,2,1056.000000,1,COMPLETED_SUCCESSFULLY,5672.000000,592.000000,6264.000000,135.000000,727.000000,1.228041,23 31,-1.000000,
414,w0,P414,6032.000000,1,461.000000,1,COMPLETED_SUCCESSFULLY,6032.000000,239.000000,6271.000000,0.000000,239.000000,1.000000,6,-1.000000,
429,w0,P429,6226.000000,2,72.000000,1,COMPLETED_SUCCESSFULLY,6250.000000,35.000000,6285.000000,24.000000,59.000000,1.685714,11 25,-1.000000,
422,w0,P422,6146.000000,2,388.000000,1,COMPLETED_SUCCESSFULLY,6155.000000,147.000000,6302.000000,9.000000,156.000000,1.061224,3 22,-1.000000,
375,w0,P375,5474.000000,2,2194.000000,1,COMPLETED_SUCCESSFULLY,5672.000000,649.000000,6321.000000,198.000000,847.000000,1.305085,19-20,-1.000000,
418,w0,P418,6067.000000,2,384.000000,1,COMPLETED_SUCCESSFULLY,6071.000000,262.000000,6333.000000,4.000000,266.000000,1.015267,14 32,-1.000000,
411,w0,P411,5967.000000,1,1193.000000,1,COMPLETED_SUCCESSFULLY,5967.000000,391.000000,6358.000000,0.000000,391.000000,1.000000,39,-1.000000,
417,w0,P417,6063.000000,1,584.000000,1,COMPLETED_SUCCESSFULLY,6068.000000,294.000000,6362.000000,5.000000,299.000000,1.017007,28,-1.000000,
431,w0,P431,6266.000000,2,450.000000,1,COMPLETED_SUCCESSFULLY,6271.000000,127.000000,6398.000000,5.000000,132.000000,1.039370,6 31,-1.000000,
373,w0,P373,5456.000000,1,1369.000000,1,COMPLETED_SUCCESSFULLY,5552.000000,851.000000,6403.000000,96.000000,947.000000,1.112808,35,-1.000000,
437,w0,P437,6301.000000,1,337.000000,1,COMPLETED_SUCCESSFULLY,6302.000000,103.000000,6405.000000,1.000000,104.000000,1.009709,3,-1.000000,
368,w0,P368,5431.000000,2,2372.000000,1,COMPLETED_SUCCESSFULLY,5672.000000,754.000000,6426.000000,241.000000,995.000000,1.319629,8 10,-1.000000,
380,w0,P380,5549.000000,1,2420.000000,1,COMPLETED_SUCCESSFULLY,5566.000000,872.000000,6438.000000,17.000000,889.000000,1.019495,38,-1.000000,
443,w0,P443,6399.000000,1,124.000000,1,COMPLETED_SUCCESSFULLY,6403.000000,37.000000,6440.000000,4.000000,41.000000,1.108108,35,-1.000000,
426,w0,P426,6176.000000,2,572.000000,1,COMPLETED_SUCCESSFULLY,6207.000000,234.000000,6441.000000,31.000000,265.000000,1.132479,15 21,-1.000000,
442,w0,P442,6366.000000,1,399.000000,1,COMPLETED_SUCCESSFULLY,6366.000000,105.000000,6471.000000,0.000000,105.000000,1.000000,28,-1.000000,
400,w0,P400,5805.000000,3,766.000000,1,COMPLETED_SUCCESSFULLY,6333.000000,212.000000,6545.000000,528.000000,740.000000,3.490566,14 22 32,-1.000000,
428,w0,P428,6208.000000,2,886.000000,1,COMPLETED_SUCCESSFULLY,6212.000000,336.000000,6548.000000,4.000000,340.000000,1.011905,27 34,-1.000000,
449,w0,P449,6523.000000,1,112.000000,1,COMPLETED_SUCCESSFULLY,6545.000000,29.000000,6574.000000,22.000000,51.000000,1.758621,32,-1.000000,
399,w0,P399,5801.000000,3,744.000000,1,COMPLETED_SUCCESSFULLY,6221.000000,375.000000,6596.000000,420.000000,795.000000,2.120000,2 9 13,-1.000000,
448,w0,P448,6521.000000,1,197.000000,1,COMPLETED_SUCCESSFULLY,6545.000000,62.000000,6607.000000,24.000000,86.000000,1.387097,22,-1.000000,
452,w0,P452,6547.000000,2,31.000000,1,COMPLETED_SUCCESSFULLY,6607.000000,9.000000,6616.000000,60.000000,69.000000,7.666667,13 22,-1.000000,
446,w0,P446,6520.000000,1,207.000000,1,COMPLETED_SUCCESSFULLY,6545.000000,83.000000,6628.000000,25.000000,108.000000,1.301205,14,-1.000000,
412,w0,P412,5977.000000,3,722.000000,1,COMPLETED_SUCCESSFULLY,6426.000000,203.000000,6629.000000,449.000000,652.000000,3.211823,3 8 10,-1.000000,
453,w0,P453,6552.000000,1,200.000000,1,COMPLETED_SUCCESSFULLY,6574.000000,58.000000,6632.000000,22.000000,80.000000,1.379310,32,-1.000000,
330,w0,P330,4866.000000,3,3885.000000,1,COMPLETED_SUCCESSFULLY,4896.000000,1800.000000,6696.000000,30.000000,1830.000000,1.016667,1 17-18,-1.000000,
434,w0,P434,6283.000000,1,1268.000000,1,COMPLETED_SUCCESSFULLY,6285.000000,457.000000,6742.000000,2.000000,459.000000,1.004376,11,-1.000000,
455,w0,P455,6594.000000,2,198.000000,1,COMPLETED_SUCCESSFULLY,6629.000000,121.000000,6750.000000,35.000000,156.000000,1.289256,3 8,-1.000000,
394,w0,P394,5758.000000,2,2644.000000,1,COMPLETED_SUCCESSFULLY,5964.000000,790.000000,6754.000000,206.000000,996.000000,1.260759,4-5,-1.000000,
432,w0,P432,6266.000000,3,73.000000,1,COMPLETED_SUCCESSFULLY,6750.000000,41.000000,6791.000000,484.000000,525.000000,12.804878,3 8 11,-1.000000,
447,w0,P447,6520.000000,2,551.000000,1,COMPLETED_SUCCESSFULLY,6596.000000,203.000000,6799.000000,76.000000,279.000000,1.374384,2 9,-1.000000,
450,w0,P450,6537.000000,1,533.000000,1,COMPLETED_SUCCESSFULLY,6548.000000,274.000000,6822.000000,11.000000,285.000000,1.040146,27,-1.000000,
466,w0,P466,6785.000000,1,209.000000,1,COMPLETED_SUCCESSFULLY,6785.000000,58.000000,6843.000000,0.000000,58.000000,1.000000,4,-1.000000,
435,w0,P435,6288.000000,1,2098.000000,1,COMPLETED_SUCCESSFULLY,6288.000000,594.000000,6882.000000,0.000000,594.000000,1.000000,25,-1.000000,
461,w0,P461,6656.000000,1,450.000000,1,COMPLETED_SUCCESSFULLY,6696.000000,193.000000,6889.000000,40.000000,233.000000,1.207254,17,-1.000000,
352,w0,P352,5223.000000,2,2188.000000,1,COMPLETED_SUCCESSFULLY,5223.000000,1669.000000,6892.000000,0.000000,1669.000000,1.000000,24 30,-1.000000,
463,w0,P463,6674.000000,1,720.000000,1,COMPLETED_SUCCESSFULLY,6696.000000,201.000000,6897.000000,22.000000,223.000000,1.109453,18,-1.000000,
423,w0,P423,6147.000000,3,979.000000,1,COMPLETED_SUCCESSFULLY,6632.000000,305.000000,6937.000000,485.000000,790.000000,2.590164,10 14 32,-1.000000,
451,w0,P451,6540.000000,1,1555.000000,1,COMPLETED_SUCCESSFULLY,6548.000000,405.000000,6953.000000,8.000000,413.000000,1.019753,34,-1.000000,
409,w0,P409,5928.000000,3,1693.000000,1,COMPLETED_SUCCESSFULLY,6398.000000,561.000000,6959.000000,470.000000,1031.000000,1.837790,6 31 39,-1.000000,
471,w0,P471,6873.000000,2,337.000000,1,COMPLETED_SUCCESSFULLY,6889.000000,125.000000,7014.000000,16.000000,141.000000,1.128000,17 25,-1.000000,
469,w0,P469,6856.000000,1,317.000000,1,COMPLETED_SUCCESSFULLY,6856.000000,174.000000,7030.000000,0.000000,174.000000,1.000000,4,-1.000000,
370,w0,P370,5438.000000,3,1147.000000,1,COMPLETED_SUCCESSFULLY,6213.000000,825.000000,7038.000000,775.000000,1600.000000,1.939394,7 33 37,-1.000000,
433,w0,P433,6283.000000,3,610.000000,1,COMPLETED_SUCCESSFULLY,6799.000000,248.000000,7047.000000,516.000000,764.000000,3.080645,2 8-9,-1.000000,
419,w0,P419,6095.000000,3,2003.000000,1,COMPLETED_SUCCESSFULLY,6471.000000,581.000000,7052.000000,376.000000,957.000000,1.647160,15 21 28,-1.000000,
468,w0,P468,6829.000000,2,733.000000,1,COMPLETED_SUCCESSFULLY,6829.000000,225.000000,7054.000000,0.000000,225.000000,1.000000,11 27,-1.000000,
436,w0,P436,6292.000000,2,2622.000000,1,COMPLETED_SUCCESSFULLY,6321.000000,742.000000,7063.000000,29.000000,771.000000,1.039084,19-20,-1.000000,
